timestamp_s,accel_x_mps2,accel_y_mps2,gyro_z_radps,velocity_kmh,heading_rad
47.260,2.1940,0.0840,-0.07295,32.274,0.08314
47.280,-0.0760,-0.2711,-0.06311,32.327,0.08205
47.300,-0.6559,-0.4164,-0.03526,32.210,0.08096
47.320,-0.9995,-0.7098,-0.07860,32.165,0.07988
47.340,0.1845,-0.3510,-0.08101,32.000,0.07881
47.360,2.2579,-0.3808,-0.02254,32.169,0.07774
47.380,2.0886,-0.4694,-0.07049,32.298,0.07668
47.400,0.8653,-0.8073,-0.05446,32.411,0.07563
47.420,-2.3397,-1.0364,-0.05476,32.450,0.07459
47.440,-3.7936,-1.0601,-0.05017,32.081,0.07355
47.460,-0.4149,-0.2611,-0.07712,31.868,0.07252
47.480,-2.6230,-0.4389,-0.06656,31.919,0.07150
47.500,-3.3408,-0.3285,-0.03007,31.441,0.07048
47.520,-1.4957,-1.7386,-0.04773,31.427,0.06947
47.540,-0.3522,-0.4888,-0.06516,31.242,0.06847
47.560,-0.4699,-0.6691,-0.04579,31.356,0.06747
47.580,1.4403,-1.5794,-0.04589,31.321,0.06648
47.600,2.0145,-0.6365,-0.02542,31.511,0.06550
47.620,0.2994,-0.2230,-0.03821,31.572,0.06453
47.640,-0.8608,-0.5783,-0.04446,31.593,0.06356
47.660,-0.3302,-0.5895,-0.05620,31.418,0.06260
47.680,3.4150,-0.2759,-0.02989,31.530,0.06165
47.700,1.4577,-0.2602,-0.04119,31.959,0.06070
47.720,-3.2673,-0.8542,-0.02761,31.651,0.05977
47.740,0.4564,-0.5935,-0.05186,31.467,0.05883
47.760,3.6569,-0.6402,-0.02694,31.766,0.05791
47.780,0.3243,0.0955,-0.01232,31.858,0.05699
47.800,0.4103,-0.2140,-0.04223,31.805,0.05608
47.820,1.7620,-0.8317,-0.06417,31.946,0.05518
47.840,0.0284,-0.9819,-0.01982,32.006,0.05428
47.860,-1.4520,-0.2455,-0.03891,31.888,0.05340
47.880,-0.8590,-0.3355,-0.04922,31.768,0.05251
47.900,1.5442,-0.8786,-0.03853,31.922,0.05164
47.920,1.8138,-0.9958,-0.05121,31.984,0.05077
47.940,2.1880,-1.0440,-0.09452,32.178,0.04991
47.960,0.3675,0.0502,0.00118,32.295,0.04906
47.980,1.3044,0.1178,0.00150,32.185,0.04821
48.000,0.7211,-0.0147,-0.00759,32.459,0.04738
48.020,-2.2364,-0.7268,-0.02040,32.293,0.04655
48.040,-1.2062,-0.8003,-0.03467,32.211,0.04572
48.060,-2.7611,-0.8113,-0.01837,32.070,0.04491
48.080,-0.8420,-1.4372,-0.03552,31.818,0.04410
48.100,-0.0080,-0.0242,-0.02502,31.930,0.04329
48.120,-1.7643,-0.1017,-0.03666,31.741,0.04250
48.140,0.4635,-0.5955,-0.06537,31.618,0.04171
48.160,1.9635,-0.6522,-0.03656,31.787,0.04093
48.180,0.0287,-0.0470,-0.09757,31.943,0.04016
48.200,-2.8664,-0.6660,0.00015,31.831,0.03939
48.220,-1.9231,-0.2970,-0.01271,31.596,0.03863
48.240,-1.3525,-0.9877,-0.03092,31.577,0.03788
48.260,-3.2344,0.2259,-0.06012,31.289,0.03714
48.280,-1.6975,-0.6240,-0.02910,31.107,0.03640
48.300,-0.5935,-1.4143,-0.04455,31.038,0.03567
48.320,-0.5997,-0.0881,-0.04572,31.009,0.03495
48.340,-0.3385,0.1517,-0.07633,30.909,0.03423
48.360,1.5216,-0.4878,-0.00625,30.883,0.03352
48.380,2.8923,0.5214,-0.03248,31.132,0.03282
48.400,3.8079,0.3645,-0.02474,31.245,0.03213
48.420,1.8960,0.0111,-0.03145,31.493,0.03145
48.440,1.3464,-0.3071,-0.02849,31.654,0.03077
48.460,-1.1971,0.0323,-0.01129,31.696,0.03010
48.480,-3.1138,-0.3602,-0.01073,31.478,0.02943
48.500,-1.5584,-0.0499,-0.06214,31.237,0.02877
48.520,-0.7411,-0.4591,-0.01523,31.233,0.02813
48.540,-0.3627,-0.4139,-0.01894,31.160,0.02748
48.560,-0.7193,-0.3075,-0.04579,30.992,0.02685
48.580,2.1887,0.1702,-0.03751,31.065,0.02622
48.600,1.4128,-0.4085,-0.02688,31.286,0.02560
48.620,0.2923,-0.6484,-0.01112,31.273,0.02499
48.640,-0.3075,0.2077,-0.02222,31.289,0.02438
48.660,-1.3632,-0.6210,0.01981,31.190,0.02378
48.680,2.2285,0.4363,-0.04132,31.067,0.02319
48.700,0.8960,-0.3308,-0.01637,31.422,0.02261
48.720,-1.3122,-0.5729,-0.01122,31.196,0.02203
48.740,-1.2939,-0.6117,-0.00943,31.167,0.02147
48.760,-0.2334,-0.1547,0.00373,31.086,0.02090
48.780,1.4413,-0.2603,-0.05394,31.066,0.02035
48.800,2.8352,-0.4871,0.02305,31.255,0.01980
48.820,1.1775,0.1703,-0.05106,31.434,0.01927
48.840,1.1528,-0.1558,-0.05260,31.408,0.01873
48.860,-0.4375,-0.1553,-0.01797,31.611,0.01821
48.880,-0.6862,0.0497,-0.02760,31.473,0.01769
48.900,2.6219,0.2794,0.01557,31.537,0.01718
48.920,1.2486,0.2101,-0.04303,31.857,0.01668
48.940,-0.2456,-0.2598,-0.00057,31.753,0.01619
48.960,2.0344,-0.1428,-0.01150,31.790,0.01570
48.980,1.0886,0.4096,-0.00751,32.060,0.01522
49.000,-1.1561,-0.8183,-0.04541,31.908,0.01475
49.020,-0.0762,0.1968,-0.02966,31.920,0.01428
49.040,-1.7024,0.1489,-0.04687,31.863,0.01382
49.060,-0.9021,-0.4837,-0.05073,31.662,0.01337
49.080,-0.9456,-0.8740,-0.01166,31.735,0.01293
49.100,1.5871,-0.0709,-0.00170,31.583,0.01249
49.120,1.9981,-0.3147,-0.02228,31.881,0.01207
49.140,-0.6768,0.0130,-0.04718,31.884,0.01165
49.160,0.3758,-1.0215,-0.02921,31.847,0.01123
49.180,-0.1068,0.1932,0.00745,31.854,0.01083
49.200,-0.4248,0.4562,-0.01193,31.873,0.01043
49.220,-0.0611,-0.5678,-0.00315,31.837,0.01004
49.240,-1.1684,-0.6013,-0.01660,31.847,0.00965
49.260,-1.5569,0.4944,0.00994,31.743,0.00928
49.280,-0.6343,0.1102,-0.00774,31.654,0.00891
49.300,-2.7199,-0.1398,-0.02564,31.748,0.00855
49.320,-3.6234,0.2105,0.01457,31.364,0.00819
49.340,-1.0217,-0.3152,0.00212,31.220,0.00785
49.360,0.9914,-0.4094,0.01310,31.222,0.00751
49.380,0.7126,0.4657,-0.02691,31.283,0.00718
49.400,-0.1576,-0.3163,-0.02420,31.213,0.00685
49.420,-0.0510,0.0629,-0.01159,31.237,0.00654
49.440,-3.1872,-0.4167,-0.02076,31.175,0.00623
49.460,-1.2814,-0.9458,-0.02347,30.840,0.00593
49.480,1.6007,0.2138,0.00025,31.009,0.00563
49.500,-0.4181,0.2475,-0.00606,31.057,0.00535
49.520,0.9419,-0.4947,-0.00892,30.885,0.00507
49.540,2.6735,0.7661,-0.02450,31.150,0.00480
49.560,0.0407,0.5651,0.00509,31.272,0.00453
49.580,0.3241,-0.3789,0.00809,31.160,0.00427
49.600,1.5429,-0.1922,-0.03548,31.359,0.00402
49.620,1.3975,0.1285,-0.01746,31.456,0.00378
49.640,0.3079,0.0335,0.00243,31.605,0.00355
49.660,-1.3091,-0.4450,0.01491,31.497,0.00332
49.680,-1.7613,-0.0421,0.00049,31.397,0.00310
49.700,-1.5386,-0.0022,0.05288,31.248,0.00289
49.720,-2.7942,-1.0844,-0.03284,31.151,0.00269
49.740,-1.4002,-0.1109,-0.01113,30.735,0.00249
49.760,-0.1933,-0.0367,-0.03079,30.930,0.00230
49.780,-0.7578,-0.4845,-0.01653,30.717,0.00212
49.800,-1.6667,-0.2015,-0.04183,30.820,0.00194
49.820,-1.2039,0.2173,-0.01799,30.586,0.00178
49.840,-1.2025,-0.4045,-0.02024,30.607,0.00162
49.860,-1.3675,-0.8127,0.01986,30.393,0.00147
49.880,-2.3303,-0.7149,-0.02029,30.389,0.00132
49.900,-3.0126,-0.1562,0.01148,30.101,0.00118
49.920,-0.4297,0.4428,-0.00227,29.995,0.00105
49.940,1.1587,0.5390,-0.00854,30.113,0.00093
49.960,1.6680,-0.6795,-0.03870,30.152,0.00082
49.980,-0.6309,-0.3512,-0.02132,30.183,0.00071
50.000,-2.9522,-0.1411,0.01208,30.028,0.00061
50.020,-4.1337,0.1514,0.03531,29.633,0.00052
50.040,-1.6449,-0.2880,0.01746,29.472,0.00043
50.060,1.6702,0.1084,0.04280,29.380,0.00036
50.080,3.0938,-0.5210,0.02854,29.646,0.00029
50.100,0.4521,-0.6206,-0.00709,29.749,0.00023
50.120,-0.4745,-0.4335,0.02915,29.806,0.00017
50.140,-1.1971,0.0319,0.04308,29.701,0.00012
50.160,0.5975,0.0310,0.01784,29.570,0.00008
50.180,0.1101,-0.3037,-0.01324,29.685,0.00005
50.200,-1.1579,-0.3600,0.01406,29.618,0.00003
50.220,1.4520,0.1944,0.03754,29.557,0.00001
50.240,1.1555,-0.2928,-0.00410,29.903,0.00000
50.260,-1.8280,-0.3321,0.01837,29.726,-0.00000
50.280,0.0666,0.3432,0.02792,29.675,0.00000
50.300,-0.5128,-0.2029,0.02492,29.630,0.00002
50.320,-2.4529,-0.7228,0.01055,29.513,0.00004
50.340,0.4132,0.1693,0.01418,29.259,0.00007
50.360,0.1749,0.5303,0.02426,29.488,0.00010
50.380,-2.8294,-0.0846,0.01458,29.234,0.00014
50.400,-0.4725,0.2085,-0.00853,29.070,0.00019
50.420,-0.8888,0.1014,0.02727,29.116,0.00025
50.440,-1.6894,0.6901,-0.03578,28.893,0.00032
50.460,-0.7169,-0.7194,-0.00665,28.865,0.00039
50.480,-0.6559,-0.1849,0.04326,28.818,0.00047
50.500,-0.3354,0.2997,-0.00964,28.776,0.00056
50.520,-1.3481,0.1051,-0.00810,28.751,0.00065
50.540,-2.6486,0.3622,0.00602,28.497,0.00076
50.560,0.9053,-0.0056,0.00502,28.398,0.00087
50.580,3.5893,0.2015,0.04466,28.629,0.00099
50.600,0.5785,0.1917,0.00207,28.839,0.00111
50.620,1.0581,0.3247,0.00881,28.734,0.00124
50.640,-0.1801,0.2683,0.01891,28.930,0.00138
50.660,-2.9685,0.1403,0.05027,28.760,0.00153
50.680,-4.2730,0.2499,0.03691,28.515,0.00169
50.700,-3.2865,0.4549,0.03348,28.152,0.00185
50.720,-0.7309,-0.0844,0.00131,27.951,0.00202
50.740,-0.2831,-0.3014,-0.00056,28.034,0.00220
50.760,1.2189,0.5473,-0.00855,27.976,0.00238
50.780,3.9632,-0.2857,0.02949,28.275,0.00258
50.800,0.8722,0.2574,0.00242,28.426,0.00278
50.820,-0.8535,0.9451,0.01148,28.362,0.00299
50.840,-0.1634,0.2516,0.02187,28.322,0.00320
50.860,0.7573,0.2920,0.05437,28.283,0.00342
50.880,0.9713,0.9765,0.05097,28.463,0.00365
50.900,-0.7021,-0.1269,0.02119,28.394,0.00389
50.920,-0.8360,0.1530,0.03806,28.391,0.00414
50.940,0.2791,0.5024,-0.01786,28.259,0.00439
50.960,1.3910,0.3746,0.02824,28.492,0.00465
50.980,-0.7748,0.1967,-0.00123,28.430,0.00492
51.000,-2.7316,-0.8054,0.00486,28.313,0.00519
51.020,-1.3850,1.6663,-0.00526,28.040,0.00547
51.040,0.2133,0.2597,0.03416,28.213,0.00576
51.060,-0.8812,0.2048,0.05255,28.107,0.00606
51.080,-0.4725,-0.0606,0.04397,28.094,0.00637
51.100,-0.3631,0.2504,-0.00601,28.020,0.00668
51.120,-2.6347,-0.1273,0.00772,27.987,0.00700
51.140,-3.6087,0.9104,0.02620,27.630,0.00733
51.160,-0.0708,-2.5119,0.02448,27.489,0.00766
51.180,1.3623,-0.1064,0.02431,27.294,0.00800
51.200,3.9911,-0.1749,0.01803,27.686,0.00835
51.220,2.6012,0.3163,0.00545,27.928,0.00871
51.240,2.9908,0.4079,0.04639,28.007,0.00907
51.260,4.8455,0.3397,0.00619,28.455,0.00945
51.280,-0.1350,0.4687,0.04743,28.685,0.00983
51.300,-3.3551,-0.9331,0.03127,28.443,0.01021
51.320,-1.2346,0.1817,0.02695,28.211,0.01061
51.340,0.5504,0.5958,0.04530,28.259,0.01101
51.360,0.3496,0.6308,0.05716,28.247,0.01142
51.380,-1.2558,0.2241,0.04101,28.285,0.01183
51.400,1.7447,-0.1038,0.01170,28.137,0.01226
51.420,1.5052,-0.0762,0.02610,28.469,0.01269
51.440,0.9146,0.7306,0.02490,28.406,0.01313
51.460,3.5027,0.0520,0.01610,28.607,0.01358
51.480,1.0916,0.0034,0.02886,28.870,0.01403
51.500,-0.3300,-0.8906,0.02431,28.765,0.01449
51.520,2.4625,-0.3270,0.04599,28.868,0.01496
51.540,3.6678,-0.0131,0.00937,29.155,0.01543
51.560,3.3920,0.0811,0.00202,29.418,0.01592
51.580,1.0007,0.2713,0.03465,29.553,0.01641
51.600,1.1143,0.3192,0.03773,29.632,0.01691
51.620,1.1976,0.5195,0.05482,29.646,0.01741
51.640,2.1492,0.3464,0.02204,29.875,0.01793
51.660,1.1255,0.1766,0.05605,29.980,0.01845
51.680,-0.7038,0.1686,0.04034,30.002,0.01897
51.700,-2.2740,0.6250,0.03938,29.917,0.01951
51.720,-4.8599,0.8554,0.02157,29.673,0.02005
51.740,1.7752,-0.4341,0.01431,29.642,0.02060
51.760,2.4282,0.2062,0.04451,29.978,0.02116
51.780,-1.4305,0.3285,0.01525,29.891,0.02172
51.800,-0.4421,0.4043,0.06183,29.775,0.02229
51.820,-1.3715,-0.4356,0.00885,29.732,0.02287
51.840,-0.4877,0.1196,0.01493,29.694,0.02346
51.860,0.1416,0.4319,0.03692,29.593,0.02405
51.880,1.2022,-0.0325,0.03377,29.709,0.02466
51.900,2.3753,0.0969,0.04654,29.767,0.02526
51.920,2.6372,0.0680,0.05614,29.980,0.02588
51.940,1.5255,0.5776,0.07938,30.089,0.02650
51.960,-2.0214,-0.2373,0.06933,30.122,0.02713
51.980,-2.4392,-0.1939,0.02273,29.744,0.02777
52.000,-0.7059,-0.2672,0.03116,29.779,0.02842
52.020,0.3654,1.1078,0.02696,29.661,0.02907
52.040,1.0143,0.5573,0.04162,29.855,0.02973
52.060,-0.4156,0.2475,0.01514,29.869,0.03040
52.080,-1.2701,0.3419,0.01571,29.731,0.03107
52.100,-2.0081,1.1696,0.04025,29.634,0.03175
52.120,-2.3074,0.2778,0.03596,29.417,0.03244
52.140,-0.5667,0.9479,0.04722,29.319,0.03314
52.160,1.7438,0.0317,0.05148,29.376,0.03384
52.180,2.0728,-0.1296,0.00527,29.588,0.03455
52.200,1.9062,0.1942,0.04335,29.681,0.03527
52.220,2.4212,0.4578,0.04004,29.827,0.03600
52.240,0.1193,0.5478,0.05797,29.987,0.03673
52.260,1.4836,0.3018,0.04414,29.929,0.03747
52.280,0.2264,0.7548,0.02826,30.191,0.03822
52.300,-1.3744,0.6990,0.03153,29.947,0.03897
52.320,-0.8874,1.0446,0.03916,29.970,0.03974
52.340,-2.9783,0.0226,0.04290,29.875,0.04051
52.360,-0.4764,-0.1864,0.03747,29.521,0.04128
52.380,-0.1833,0.4250,0.03770,29.820,0.04207
52.400,-1.4543,0.0699,0.04571,29.460,0.04286
52.420,3.4128,0.5549,0.04170,29.584,0.04365
52.440,2.6148,0.0837,0.03817,29.907,0.04446
52.460,-0.1711,0.5533,0.09061,29.871,0.04527
52.480,-2.2509,0.5927,0.06435,29.850,0.04609
52.500,-2.2739,0.5025,0.04522,29.508,0.04692
52.520,1.2023,0.7298,0.04907,29.463,0.04775
52.540,0.9915,0.6284,0.05184,29.724,0.04860
52.560,-1.8473,0.2135,0.03088,29.630,0.04944
52.580,-4.2043,-0.5988,0.03671,29.455,0.05030
52.600,-0.6100,-0.0352,0.01828,29.038,0.05116
52.620,2.1703,0.5526,0.03055,29.269,0.05203
52.640,-0.3207,0.6890,0.05788,29.344,0.05291
52.660,0.2935,-0.3061,0.01410,29.289,0.05380
52.680,1.7329,1.1036,0.05258,29.477,0.05469
52.700,-1.0543,0.3192,0.04628,29.381,0.05559
52.720,2.6637,0.9324,0.03211,29.321,0.05649
52.740,1.8272,0.1286,0.07083,29.704,0.05741
52.760,-0.0189,0.8437,0.05512,29.542,0.05833
52.780,0.6466,0.0518,0.04369,29.595,0.05925
52.800,-0.5241,1.2095,0.07173,29.635,0.06019
52.820,-0.3458,0.1567,0.06452,29.652,0.06113
52.840,-1.6805,0.8521,0.04379,29.653,0.06208
52.860,-2.0092,0.1956,0.01949,29.418,0.06303
52.880,-0.2014,0.5948,0.04736,29.393,0.06400
52.900,-1.3045,0.7159,0.03034,29.350,0.06497
52.920,-1.0957,0.5287,0.06213,29.229,0.06595
52.940,-2.5162,0.3174,0.07702,29.079,0.06693
52.960,-2.0727,0.0069,0.08656,28.899,0.06792
52.980,-1.0802,0.6376,0.04682,28.753,0.06892
53.000,0.9781,0.6781,0.07292,28.827,0.06993
53.020,1.4967,0.1780,0.04556,28.834,0.07094
53.040,2.8798,0.5427,0.05707,29.132,0.07196
53.060,-0.0367,-0.1192,0.07883,29.240,0.07298
53.080,-1.9094,0.3538,0.05909,29.133,0.07402
53.100,-1.2197,0.1324,0.06829,29.036,0.07506
53.120,-0.4678,-0.0580,0.08001,29.005,0.07611
53.140,-0.6832,-0.1150,0.05220,28.942,0.07716
53.160,2.6680,0.9629,0.07277,28.943,0.07822
53.180,2.0537,0.2845,0.10929,29.292,0.07929
53.200,0.1014,0.5460,0.06214,29.265,0.08037
53.220,-1.5530,-0.6140,0.05819,29.288,0.08145
53.240,-3.0222,0.3882,0.07598,29.074,0.08254
53.260,-2.1993,0.0111,0.05564,28.804,0.08364
53.280,-1.1634,0.8729,0.07581,28.779,0.08474
53.300,-0.1434,0.0982,0.07300,28.704,0.08585
53.320,2.3538,1.0744,0.05346,28.741,0.08697
53.340,0.7939,0.4524,0.05998,28.985,0.08810
53.360,-1.5210,0.0037,0.08041,28.893,0.08923
53.380,0.2306,0.8108,0.05151,28.770,0.09037
53.400,1.0702,0.7917,0.02869,28.946,0.09151
53.420,-0.7314,0.1695,0.02456,28.867,0.09266
53.440,-0.3835,0.5830,0.06844,28.878,0.09382
53.460,1.9300,0.2121,0.04661,28.859,0.09499
53.480,0.5710,0.1867,0.03746,29.197,0.09616
53.500,-3.1853,0.1645,0.03325,28.894,0.09734
53.520,0.1418,0.9942,0.06052,28.746,0.09853
53.540,2.1680,-0.1589,0.06312,28.863,0.09972
53.560,0.1691,-0.1755,0.07582,29.072,0.10093
53.580,-0.1759,-0.2594,0.07059,28.887,0.10213
53.600,0.8316,-0.2863,0.10220,29.099,0.10335
53.620,-2.1101,0.6355,0.08660,29.014,0.10457
53.640,-1.6388,0.0260,0.06668,28.884,0.10580
53.660,-0.7509,0.0666,0.08891,28.770,0.10703
53.680,1.0509,0.7656,0.07490,28.834,0.10827
53.700,-0.4345,0.6384,0.04174,28.921,0.10952
53.720,-0.6123,0.6332,0.08069,28.764,0.11078
53.740,-0.2641,1.1211,0.09278,28.801,0.11204
53.760,-2.1465,-0.0494,0.06072,28.732,0.11331
53.780,1.4983,0.4315,0.07672,28.517,0.11459
53.800,1.4183,0.3306,0.06764,28.822,0.11587
53.820,-0.9311,0.7836,0.08603,28.648,0.11716
53.840,-1.7385,0.2301,0.07807,28.666,0.11845
53.860,-1.7977,0.0442,0.10175,28.456,0.11976
53.880,-0.7957,0.5249,0.04414,28.379,0.12107
53.900,0.6709,0.5671,0.10957,28.395,0.12238
53.920,-1.2016,0.6905,0.07293,28.424,0.12371
53.940,-1.4851,0.6813,0.06807,28.240,0.12504
53.960,0.9600,0.4608,0.05867,28.218,0.12637
53.980,2.7737,0.6616,0.08007,28.281,0.12772
54.000,3.0017,0.6039,0.08903,28.548,0.12907
54.020,2.2039,0.6810,0.08537,28.692,0.13042
54.040,1.6139,1.6977,0.07110,28.885,0.13179
54.060,0.3194,0.5782,0.03832,28.999,0.13316
54.080,-1.2761,0.0962,0.07240,28.879,0.13453
54.100,0.6726,1.1127,0.06476,28.820,0.13592
54.120,-0.5720,0.4689,0.07380,28.983,0.13731
54.140,-2.7053,-0.8124,0.05296,28.859,0.13871
54.160,-2.2687,0.1830,0.07574,28.658,0.14011
54.180,-2.3059,0.1143,0.05175,28.650,0.14152
54.200,-3.2947,0.5763,0.07089,28.323,0.14294
54.220,-3.1397,0.7724,0.07739,28.182,0.14436
54.240,-1.9742,0.5257,0.08407,27.977,0.14579
54.260,0.7222,1.2311,0.09058,27.902,0.14723
54.280,3.4794,0.9931,0.07366,28.139,0.14867
54.300,3.7709,0.7691,0.01849,28.556,0.15012
54.320,0.2718,0.4222,0.07271,28.663,0.15157
54.340,-0.5826,0.5158,0.06194,28.490,0.15304
54.360,1.6317,0.8663,0.06661,28.621,0.15451
54.380,-0.2793,0.4616,0.08833,28.697,0.15598
54.400,0.1376,0.6982,0.10168,28.589,0.15746
54.420,1.2996,0.8220,0.11440,28.747,0.15895
54.440,-1.8287,0.1210,0.08542,28.660,0.16045
54.460,-0.4254,0.7373,0.08504,28.556,0.16195
54.480,0.3490,0.6492,0.12261,28.566,0.16346
54.500,-0.0990,0.4915,0.06759,28.690,0.16497
54.520,0.2195,0.5441,0.08954,28.623,0.16649
54.540,-2.2661,0.8056,0.11145,28.687,0.16802
54.560,-1.9535,0.6429,0.07470,28.358,0.16956
54.580,-0.4999,0.8079,0.08027,28.411,0.17110
54.600,-1.2008,0.3718,0.06504,28.324,0.17264
54.620,-3.1122,-1.6489,0.06922,28.230,0.17420
54.640,-4.7555,-0.1710,0.11012,27.776,0.17576
54.660,-4.3572,-0.5147,0.11035,27.515,0.17732
54.680,-1.4729,0.2522,0.06413,27.201,0.17890
54.700,-0.5890,0.4441,0.08929,27.310,0.18048
54.720,-1.3094,0.3383,0.07164,27.144,0.18206
54.740,0.5364,0.6590,0.05265,27.193,0.18365
54.760,-0.1733,0.3740,0.08906,27.311,0.18525
54.780,-2.9465,0.6233,0.06984,27.213,0.18686
54.800,1.0845,0.6890,0.11324,27.028,0.18847
54.820,2.1075,0.9714,0.09365,27.246,0.19008
54.840,-1.0872,0.5327,0.09677,27.293,0.19171
54.860,-0.3074,0.5632,0.11562,27.071,0.19334
54.880,-1.1807,0.5031,0.07568,27.158,0.19497
54.900,-0.0347,0.2660,0.11314,27.038,0.19662
54.920,0.8787,1.1051,0.02863,27.122,0.19826
54.940,0.0701,0.8557,0.09212,27.271,0.19992
54.960,-0.4996,0.3990,0.11050,27.124,0.20158
54.980,-3.8122,0.4427,0.10395,27.212,0.20325
55.000,-2.8284,-0.4289,0.12414,26.670,0.20492
55.020,-1.3534,0.4866,0.06403,26.769,0.20660
55.040,0.7201,-0.3023,0.07370,26.416,0.20829
55.060,3.5109,1.4798,0.10569,26.870,0.20998
55.080,-0.3347,0.7923,0.09009,26.934,0.21168
55.100,0.0152,0.3063,0.02707,26.824,0.21338
55.120,0.3172,0.3421,0.07430,27.028,0.21509
55.140,-0.6173,0.2082,0.10932,26.886,0.21681
55.160,-0.1712,0.0749,0.05874,26.908,0.21853
55.180,0.1868,0.8084,0.14221,26.857,0.22026
55.200,-0.6957,1.1628,0.07145,26.857,0.22200
55.220,-0.6046,0.2942,0.10217,26.756,0.22374
55.240,-0.2979,0.7248,0.10076,26.835,0.22549
55.260,-0.6005,0.1184,0.08639,26.702,0.22724
55.280,0.6157,-0.3092,0.08063,26.722,0.22900
55.300,0.1803,0.3516,0.09368,26.835,0.23077
55.320,0.5171,0.7687,0.06020,26.728,0.23254
55.340,1.2682,0.6879,0.10197,26.878,0.23432
55.360,0.4477,0.6159,0.08547,26.966,0.23610
55.380,-0.6853,0.6834,0.06296,26.913,0.23789
55.400,-1.2673,0.0194,0.11903,26.820,0.23968
55.420,-0.7305,0.6817,0.09928,26.811,0.24149
55.440,-0.9750,0.2567,0.11681,26.730,0.24329
55.460,-0.8574,0.4561,0.08680,26.637,0.24511
55.480,-0.2189,1.0128,0.05704,26.613,0.24693
55.500,-0.4237,0.6567,0.11829,26.575,0.24875
55.520,1.2310,0.7024,0.08803,26.595,0.25059
55.540,2.7519,1.4436,0.08933,26.850,0.25242
55.560,1.2178,1.2031,0.08156,27.014,0.25427
55.580,1.6360,1.0761,0.13393,27.167,0.25612
55.600,0.3641,0.3279,0.09514,27.260,0.25797
55.620,-1.9860,0.3308,0.09940,27.152,0.25983
55.640,-1.8527,0.9666,0.15452,26.961,0.26170
55.660,0.7777,0.0870,0.09950,26.920,0.26357
55.680,2.7271,1.8147,0.09867,27.133,0.26545
55.700,0.3768,1.2407,0.08767,27.349,0.26734
55.720,-3.7185,-0.0313,0.05690,27.087,0.26923
55.740,-0.3061,0.8405,0.09899,26.767,0.27113
55.760,3.4454,1.3595,0.13562,27.069,0.27303
55.780,0.8965,0.7802,0.09334,27.325,0.27494
55.800,-0.2537,0.7927,0.13769,27.212,0.27685
55.820,-0.5869,0.1938,0.09868,27.199,0.27877
55.840,0.9559,1.1691,0.10329,27.208,0.28069
55.860,0.3715,1.2575,0.08755,27.406,0.28263
55.880,-0.0578,0.7507,0.11647,27.318,0.28456
55.900,1.0109,1.0168,0.12895,27.425,0.28650
55.920,1.3047,0.7692,0.11377,27.474,0.28845
55.940,1.7357,0.9197,0.11375,27.528,0.29041
55.960,0.6123,1.9018,0.10366,27.718,0.29237
55.980,-2.0800,0.7776,0.11233,27.744,0.29433
56.000,-0.7226,0.9271,0.08565,27.514,0.29630
56.020,0.3448,0.7699,0.11967,27.676,0.29828
56.040,0.4679,0.8238,0.10646,27.588,0.30026
56.060,0.9437,1.5445,0.09205,27.750,0.30225
56.080,-1.1324,0.7609,0.07292,27.798,0.30424
56.100,-1.5066,0.0295,0.11181,27.622,0.30624
56.120,-1.0438,0.5774,0.11631,27.668,0.30825
56.140,-0.6498,0.5214,0.10712,27.553,0.31026
56.160,0.0494,0.0933,0.09807,27.602,0.31227
56.180,0.0128,0.9869,0.10068,27.529,0.31429
56.200,0.5925,0.9235,0.11936,27.711,0.31632
56.220,-1.5793,0.1019,0.08385,27.583,0.31835
56.240,-1.8099,-0.0094,0.08672,27.517,0.32039
56.260,-1.6793,0.8512,0.12324,27.391,0.32243
56.280,-1.5748,0.1766,0.10226,27.248,0.32448
56.300,-0.1922,0.6700,0.10674,27.199,0.32654
56.320,0.6381,0.8422,0.13702,27.238,0.32860
56.340,0.4483,0.6067,0.12919,27.339,0.33066
56.360,-0.7597,0.9210,0.09758,27.348,0.33273
56.380,-2.3745,0.1796,0.10246,27.266,0.33481
56.400,-1.2695,0.1550,0.12863,26.985,0.33689
56.420,0.8118,0.8330,0.10500,27.155,0.33898
56.440,0.0195,0.4099,0.09887,27.064,0.34107
56.460,-0.7107,0.1931,0.13612,27.136,0.34317
56.480,0.4689,1.1878,0.09208,26.944,0.34527
56.500,2.4600,1.3985,0.12853,27.217,0.34738
56.520,0.0441,0.4719,0.06775,27.341,0.34949
56.540,-0.5168,0.5916,0.10334,27.181,0.35161
56.560,1.8584,1.3658,0.11349,27.244,0.35374
56.580,1.2929,1.3726,0.12162,27.485,0.35587
56.600,-1.7988,0.2228,0.07573,27.454,0.35800
56.620,-1.0377,0.3259,0.09102,27.147,0.36014
56.640,3.0376,2.3961,0.12529,27.230,0.36229
56.660,-0.0133,0.8417,0.11045,27.562,0.36444
56.680,-0.3229,0.6253,0.08995,27.275,0.36659
56.700,0.5825,1.5873,0.11168,27.459,0.36875
56.720,-0.2675,-0.0235,0.13983,27.417,0.37092
56.740,0.1105,0.3559,0.12116,27.401,0.37309
56.760,-0.0302,0.7282,0.08812,27.435,0.37527
56.780,1.0337,1.3143,0.14235,27.437,0.37745
56.800,-0.2874,0.9339,0.12633,27.593,0.37964
